time,total_cpu_usage,cpu_package,gpu_temperature,gpu_core_load,framerate_displayed_avg,framerate_displayed_1percent_low,frame_time_displayed_1percent_high,game,hdr,scene_type,preset,run
13:48:44.036,30.2,45,86.6,99.0,98.1,95.1,12.43,BMW,On,Benchmark,Medium,2
13:48:45.036,30.7,48,86.7,99.0,99.0,88.7,11.25,BMW,On,Benchmark,Medium,2
13:48:46.036,30.5,44,87.1,99.0,100.0,93.8,13.97,BMW,On,Benchmark,Medium,2
13:48:47.038,30.6,44,86.9,99.0,100.2,93.4,12.49,BMW,On,Benchmark,Medium,2
13:48:48.038,30.5,46,87.3,99.0,101.2,93.8,12.58,BMW,On,Benchmark,Medium,2
13:48:49.041,29.8,44,87.2,99.0,102.3,95.2,11.11,BMW,On,Benchmark,Medium,2
13:48:50.036,32.6,46,87.1,99.0,102.7,95.4,11.24,BMW,On,Benchmark,Medium,2
13:48:51.039,29.8,44,87.1,99.0,102.6,95.3,12.89,BMW,On,Benchmark,Medium,2
13:48:52.051,30.2,43,87.2,99.0,103.8,91.8,14.17,BMW,On,Benchmark,Medium,2
13:48:53.034,30.5,42,87.5,99.0,104.7,99.2,12.39,BMW,On,Benchmark,Medium,2
13:48:54.043,30.9,45,87.4,99.0,105.4,100.4,11.65,BMW,On,Benchmark,Medium,2
13:48:55.045,31.6,43,87.7,99.0,104.5,96.0,11.06,BMW,On,Benchmark,Medium,2
13:48:56.041,31.1,43,87.8,99.0,102.9,92.7,12.76,BMW,On,Benchmark,Medium,2
13:48:57.034,38.8,54,88.4,99.0,100.7,93.0,12.13,BMW,On,Benchmark,Medium,2
13:48:58.036,55.0,44,88.3,99.0,99.0,84.8,12.47,BMW,On,Benchmark,Medium,2
13:48:59.040,34.7,44,88.6,99.0,100.5,89.1,11.21,BMW,On,Benchmark,Medium,2
13:49:0.034,33.8,48,88.4,99.0,96.2,80.1,12.67,BMW,On,Benchmark,Medium,2
13:49:1.034,35.7,44,88.6,99.0,94.1,86.1,13.35,BMW,On,Benchmark,Medium,2
13:49:2.038,32.3,43,88.6,99.0,97.4,86.6,13.44,BMW,On,Benchmark,Medium,2
13:49:3.035,31.5,43,88.8,99.0,90.5,81.0,14.24,BMW,On,Benchmark,Medium,2
13:49:4.035,29.5,44,88.7,99.0,89.0,80.2,13.71,BMW,On,Benchmark,Medium,2
13:49:5.038,30.5,41,88.9,99.0,89.2,81.1,13.56,BMW,On,Benchmark,Medium,2
13:49:6.036,30.9,46,89.1,99.0,91.4,89.1,13.98,BMW,On,Benchmark,Medium,2
13:49:7.036,29.7,44,88.9,99.0,91.7,82.0,12.63,BMW,On,Benchmark,Medium,2
13:49:8.038,31.3,42,89.0,99.0,91.6,80.6,12.23,BMW,On,Benchmark,Medium,2
13:49:9.034,30.2,44,89.0,99.0,91.5,88.1,13.91,BMW,On,Benchmark,Medium,2
13:49:10.037,30.6,45,89.2,99.0,91.1,87.7,14.34,BMW,On,Benchmark,Medium,2
13:49:11.035,28.8,41,89.5,99.0,91.1,81.7,13.16,BMW,On,Benchmark,Medium,2
13:49:12.034,30.4,42,88.9,99.0,88.3,86.0,14.36,BMW,On,Benchmark,Medium,2
13:49:13.034,29.5,41,89.4,99.0,87.0,78.0,20.03,BMW,On,Benchmark,Medium,2
13:49:14.039,30.2,46,89.4,99.0,86.2,82.9,15.3,BMW,On,Benchmark,Medium,2
13:49:15.034,32.6,46,89.5,99.0,86.5,84.1,15.04,BMW,On,Benchmark,Medium,2
13:49:16.036,31.4,43,89.5,99.0,86.5,81.6,14.18,BMW,On,Benchmark,Medium,2
13:49:17.038,31.5,41,89.6,99.0,85.4,80.2,13.37,BMW,On,Benchmark,Medium,2
13:49:18.035,30.6,41,89.3,99.0,82.2,74.0,14.59,BMW,On,Benchmark,Medium,2
13:49:19.037,30.7,48,89.6,99.0,81.7,79.2,13.86,BMW,On,Benchmark,Medium,2
13:49:20.034,30.7,41,89.5,99.0,81.7,76.3,13.98,BMW,On,Benchmark,Medium,2
13:49:21.034,30.6,41,89.5,99.0,84.7,75.2,14.35,BMW,On,Benchmark,Medium,2
13:49:22.037,30.6,40,89.8,99.0,88.4,83.5,13.12,BMW,On,Benchmark,Medium,2
13:49:23.035,29.1,41,89.0,99.0,87.1,64.9,21.5,BMW,On,Benchmark,Medium,2
13:49:24.034,28.5,42,89.3,99.0,85.4,81.3,13.79,BMW,On,Benchmark,Medium,2
13:49:25.038,31.0,41,89.5,99.0,85.5,77.6,13.8,BMW,On,Benchmark,Medium,2
13:49:26.039,28.8,41,89.6,99.0,83.0,74.6,13.99,BMW,On,Benchmark,Medium,2
13:49:27.034,29.3,43,89.6,99.0,82.7,73.8,13.2,BMW,On,Benchmark,Medium,2
13:49:28.034,29.1,48,87.9,99.0,79.8,72.6,14.46,BMW,On,Benchmark,Medium,2
13:49:29.037,30.4,40,90.3,99.0,79.6,70.4,15.43,BMW,On,Benchmark,Medium,2
13:49:30.034,32.5,41,88.6,99.0,90.7,63.2,21.07,BMW,On,Benchmark,Medium,2
13:49:31.036,30.7,42,89.7,99.0,86.4,83.7,13.28,BMW,On,Benchmark,Medium,2
13:49:32.039,29.3,41,88.2,99.0,81.6,66.7,14.19,BMW,On,Benchmark,Medium,2
13:49:33.035,28.6,44,89.7,99.0,81.2,68.5,15.98,BMW,On,Benchmark,Medium,2
13:49:34.036,29.5,41,89.6,99.0,84.1,77.8,13.63,BMW,On,Benchmark,Medium,2
13:49:35.038,29.8,41,89.1,99.0,83.4,76.0,13.57,BMW,On,Benchmark,Medium,2
14:16:25.222,41.4,51,74.7,99.0,67.8,64.9,17.22,CP2077,Off,Benchmark,High,1
14:16:26.223,43.1,48,75.6,99.0,66.5,62.8,18.28,CP2077,Off,Benchmark,High,1
14:16:27.223,39.4,44,75.8,99.0,65.4,61.8,17.47,CP2077,Off,Benchmark,High,1
14:16:28.226,40.4,45,76.0,99.0,67.0,64.4,17.88,CP2077,Off,Benchmark,High,1
14:16:29.226,45.7,48,76.1,99.0,69.1,67.3,18.09,CP2077,Off,Benchmark,High,1
14:16:30.222,40.6,51,76.0,99.0,69.4,66.5,16.59,CP2077,Off,Benchmark,High,1
14:16:31.223,41.0,46,76.7,99.0,66.8,63.9,17.36,CP2077,Off,Benchmark,High,1
14:16:32.222,35.8,46,76.4,99.0,59.5,54.2,19.67,CP2077,Off,Benchmark,High,1
14:16:33.224,40.8,49,77.4,98.0,64.1,56.8,18.67,CP2077,Off,Benchmark,High,1
14:16:34.221,45.8,45,77.8,99.0,66.8,64.1,17.53,CP2077,Off,Benchmark,High,1
14:16:35.223,40.4,45,77.6,99.0,63.3,60.3,19.66,CP2077,Off,Benchmark,High,1
14:16:36.226,39.6,50,77.7,99.0,65.2,63.3,18.11,CP2077,Off,Benchmark,High,1
14:16:37.224,38.3,44,78.0,99.0,63.3,59.9,17.72,CP2077,Off,Benchmark,High,1
14:16:38.221,37.0,43,78.7,98.0,61.1,56.1,20.82,CP2077,Off,Benchmark,High,1
14:16:39.226,36.7,48,77.7,98.0,60.5,54.6,18.98,CP2077,Off,Benchmark,High,1
14:16:40.221,36.9,43,78.5,99.0,64.2,58.9,18.35,CP2077,Off,Benchmark,High,1
14:16:41.221,37.1,49,79.1,99.0,65.9,60.7,17.13,CP2077,Off,Benchmark,High,1
14:16:42.227,37.7,49,79.2,99.0,67.0,59.8,17.12,CP2077,Off,Benchmark,High,1
14:16:43.223,35.8,46,78.8,98.0,67.6,61.5,18.32,CP2077,Off,Benchmark,High,1
14:16:44.221,37.7,48,79.9,99.0,70.1,68.5,16.29,CP2077,Off,Benchmark,High,1
14:16:45.221,37.5,46,79.3,99.0,70.0,67.8,17.43,CP2077,Off,Benchmark,High,1
14:16:46.222,38.3,44,80.4,99.0,70.0,67.8,17.43,CP2077,Off,Benchmark,High,1
14:16:47.222,38.3,44,80.3,99.0,70.0,68.1,16.29,CP2077,Off,Benchmark,High,1
14:16:48.221,37.1,48,80.7,99.0,70.0,67.5,16.45,CP2077,Off,Benchmark,High,1
14:16:49.222,37.2,44,79.9,99.0,68.0,60.9,17.81,CP2077,Off,Benchmark,High,1
14:16:50.223,35.2,46,80.1,99.0,68.2,52.9,17.67,CP2077,Off,Benchmark,High,1
14:16:51.224,35.1,45,81.2,98.0,72.3,62.4,16.92,CP2077,Off,Benchmark,High,1
14:16:52.223,37.1,43,81.0,99.0,80.8,71.8,15.16,CP2077,Off,Benchmark,High,1
14:16:53.223,35.6,45,81.0,99.0,75.6,64.0,16.7,CP2077,Off,Benchmark,High,1
14:16:54.225,37.7,47,81.3,99.0,81.8,79.2,14.36,CP2077,Off,Benchmark,High,1
14:16:55.221,37.1,47,81.9,96.0,79.2,74.9,15.0,CP2077,Off,Benchmark,High,1
14:16:56.223,35.5,44,82.1,98.0,73.8,66.4,16.89,CP2077,Off,Benchmark,High,1
14:16:57.225,35.0,47,82.2,97.0,74.8,67.4,15.93,CP2077,Off,Benchmark,High,1
14:16:58.222,38.2,48,81.9,99.0,71.3,61.2,16.79,CP2077,Off,Benchmark,High,1
14:16:59.225,35.7,44,82.4,99.0,70.7,66.4,17.63,CP2077,Off,Benchmark,High,1
14:17:0.226,36.5,48,82.6,99.0,69.3,62.4,17.55,CP2077,Off,Benchmark,High,1
14:17:1.221,36.0,46,82.7,98.0,67.9,61.1,17.61,CP2077,Off,Benchmark,High,1
14:17:2.224,36.4,51,83.4,99.0,72.3,62.7,16.66,CP2077,Off,Benchmark,High,1
14:17:3.222,40.2,47,82.7,99.0,84.6,80.5,13.48,CP2077,Off,Benchmark,High,1
14:17:4.223,37.1,44,82.9,99.0,79.8,74.2,14.93,CP2077,Off,Benchmark,High,1
14:17:5.222,35.9,45,83.2,99.0,71.1,64.2,17.35,CP2077,Off,Benchmark,High,1
14:17:6.227,37.1,47,83.8,99.0,68.9,59.3,17.5,CP2077,Off,Benchmark,High,1
14:17:7.223,38.5,42,83.5,98.0,67.8,61.5,17.86,CP2077,Off,Benchmark,High,1
14:17:8.225,39.2,43,83.4,99.0,68.8,62.2,17.75,CP2077,Off,Benchmark,High,1
14:17:9.225,40.7,49,83.6,99.0,71.2,64.5,17.09,CP2077,Off,Benchmark,High,1
14:17:10.222,40.5,51,83.4,97.0,69.5,63.3,17.14,CP2077,Off,Benchmark,High,1
14:17:11.224,51.0,57,84.1,98.0,67.0,61.6,19.79,CP2077,Off,Benchmark,High,1
14:17:12.222,49.7,48,84.6,99.0,63.2,58.2,18.78,CP2077,Off,Benchmark,High,1
14:17:13.225,48.0,45,84.7,99.0,65.4,58.5,18.77,CP2077,Off,Benchmark,High,1
14:17:14.224,54.5,58,84.5,99.0,68.5,59.1,18.04,CP2077,Off,Benchmark,High,1
14:17:15.226,62.2,55,84.3,99.0,68.0,58.4,18.9,CP2077,Off,Benchmark,High,1
14:17:16.223,51.5,53,84.9,99.0,70.3,63.4,17.63,CP2077,Off,Benchmark,High,1
14:17:17.225,59.5,51,84.8,99.0,70.4,66.0,17.31,CP2077,Off,Benchmark,High,1
14:17:18.227,56.1,55,85.9,99.0,67.0,59.3,17.79,CP2077,Off,Benchmark,High,1
14:17:19.223,52.4,48,85.0,100.0,63.9,59.4,18.94,CP2077,Off,Benchmark,High,1
14:17:20.225,51.7,50,85.3,99.0,65.3,58.3,17.76,CP2077,Off,Benchmark,High,1
14:17:21.226,52.3,54,85.5,97.0,62.2,54.3,22.08,CP2077,Off,Benchmark,High,1
14:17:22.222,57.7,50,86.3,98.0,64.2,55.5,18.81,CP2077,Off,Benchmark,High,1
14:17:23.226,47.7,50,85.6,99.0,62.7,58.1,18.53,CP2077,Off,Benchmark,High,1
14:17:24.224,45.0,45,85.6,99.0,63.8,60.4,18.42,CP2077,Off,Benchmark,High,1
14:18:57.880,39.6,44,82.3,99.0,66.8,60.2,16.8,CP2077,Off,Benchmark,High,2
14:18:58.879,42.7,49,82.2,99.0,65.4,62.4,19.37,CP2077,Off,Benchmark,High,2
14:18:59.879,41.3,48,82.8,99.0,65.1,61.1,18.8,CP2077,Off,Benchmark,High,2
14:19:0.877,39.5,48,83.0,99.0,67.0,63.8,17.18,CP2077,Off,Benchmark,High,2
14:19:1.881,43.8,48,82.8,99.0,68.9,66.3,16.65,CP2077,Off,Benchmark,High,2
14:19:2.878,39.9,48,83.1,99.0,68.5,65.4,17.65,CP2077,Off,Benchmark,High,2
14:19:3.881,39.7,46,83.5,99.0,66.1,63.0,17.97,CP2077,Off,Benchmark,High,2
14:19:4.878,37.0,41,83.2,99.0,58.4,51.9,19.98,CP2077,Off,Benchmark,High,2
14:19:5.878,42.6,43,84.1,99.0,64.4,57.6,18.16,CP2077,Off,Benchmark,High,2
14:19:6.879,41.6,46,83.9,99.0,65.9,63.4,18.28,CP2077,Off,Benchmark,High,2
14:19:7.879,39.2,46,83.1,99.0,62.7,54.7,19.55,CP2077,Off,Benchmark,High,2
14:19:8.878,38.2,46,84.1,99.0,63.7,61.4,19.16,CP2077,Off,Benchmark,High,2
14:19:9.883,37.9,46,83.9,99.0,62.3,56.8,19.64,CP2077,Off,Benchmark,High,2
14:19:10.878,35.5,48,84.1,99.0,60.0,55.2,20.83,CP2077,Off,Benchmark,High,2
14:19:11.878,35.5,46,84.4,99.0,59.7,51.0,20.24,CP2077,Off,Benchmark,High,2
14:19:12.880,38.0,43,84.3,99.0,62.9,58.1,19.88,CP2077,Off,Benchmark,High,2
14:19:13.879,37.5,45,84.5,99.0,64.8,59.3,18.92,CP2077,Off,Benchmark,High,2
14:19:14.877,36.3,42,84.9,98.0,65.0,57.5,18.06,CP2077,Off,Benchmark,High,2
14:19:15.880,37.2,43,84.8,98.0,66.5,59.3,18.52,CP2077,Off,Benchmark,High,2
14:19:16.880,36.9,43,84.9,99.0,69.0,67.4,17.41,CP2077,Off,Benchmark,High,2
14:19:17.878,38.7,48,84.6,99.0,67.9,57.6,18.06,CP2077,Off,Benchmark,High,2
14:19:18.877,37.9,42,85.6,99.0,67.9,60.2,17.59,CP2077,Off,Benchmark,High,2
14:19:19.884,38.3,50,85.9,99.0,67.7,58.9,17.37,CP2077,Off,Benchmark,High,2
14:19:20.878,37.5,42,85.5,99.0,66.5,56.8,18.37,CP2077,Off,Benchmark,High,2
14:19:21.881,34.7,48,85.7,99.0,67.3,59.5,19.08,CP2077,Off,Benchmark,High,2
14:19:22.878,34.6,44,85.7,99.0,70.7,66.4,18.09,CP2077,Off,Benchmark,High,2
14:19:23.878,36.9,48,85.8,99.0,79.0,70.4,15.12,CP2077,Off,Benchmark,High,2
14:19:24.880,35.9,43,86.7,97.0,74.1,61.0,16.83,CP2077,Off,Benchmark,High,2
14:19:25.881,37.0,49,86.0,99.0,80.5,78.1,14.32,CP2077,Off,Benchmark,High,2
14:19:26.879,35.9,45,86.8,99.0,77.5,72.6,15.53,CP2077,Off,Benchmark,High,2
14:19:27.883,35.0,42,87.1,97.0,72.0,59.7,16.76,CP2077,Off,Benchmark,High,2
14:19:28.879,34.8,42,87.7,98.0,73.1,63.5,17.52,CP2077,Off,Benchmark,High,2
14:19:29.877,38.3,42,87.1,98.0,69.9,63.2,16.45,CP2077,Off,Benchmark,High,2
14:19:30.879,36.3,41,86.9,99.0,69.7,58.8,17.92,CP2077,Off,Benchmark,High,2
14:19:31.883,36.0,43,87.4,99.0,68.2,65.1,17.93,CP2077,Off,Benchmark,High,2
14:19:32.878,36.0,47,86.8,99.0,66.8,63.2,17.25,CP2077,Off,Benchmark,High,2
14:19:33.878,37.6,45,87.8,98.0,71.5,61.5,16.97,CP2077,Off,Benchmark,High,2
14:19:34.884,40.8,45,86.9,99.0,82.7,53.2,19.37,CP2077,Off,Benchmark,High,2
14:19:35.878,36.1,43,87.5,99.0,77.3,72.3,15.48,CP2077,Off,Benchmark,High,2
14:19:36.880,35.8,45,87.9,99.0,70.0,62.3,17.32,CP2077,Off,Benchmark,High,2
14:19:37.880,36.4,46,88.2,98.0,68.0,60.5,17.56,CP2077,Off,Benchmark,High,2
14:19:38.878,37.1,46,88.5,98.0,66.4,59.9,18.12,CP2077,Off,Benchmark,High,2
14:19:39.878,37.9,48,88.0,99.0,67.4,60.2,17.8,CP2077,Off,Benchmark,High,2
14:19:40.879,38.5,43,88.9,99.0,70.1,60.5,17.9,CP2077,Off,Benchmark,High,2
14:19:41.880,43.1,50,88.1,98.0,67.7,54.1,18.48,CP2077,Off,Benchmark,High,2
14:19:42.879,45.8,50,89.0,99.0,65.8,60.4,18.55,CP2077,Off,Benchmark,High,2
14:19:43.883,41.6,48,89.1,98.0,62.3,57.0,18.6,CP2077,Off,Benchmark,High,2
14:19:44.879,42.8,43,88.8,98.0,64.6,59.1,20.24,CP2077,Off,Benchmark,High,2
14:19:45.878,45.7,47,89.6,99.0,68.0,64.4,18.47,CP2077,Off,Benchmark,High,2
14:19:46.882,46.5,49,89.0,95.0,66.8,58.5,18.05,CP2077,Off,Benchmark,High,2
14:19:47.879,51.3,48,89.2,99.0,69.9,63.3,17.14,CP2077,Off,Benchmark,High,2
14:19:48.880,55.3,50,89.4,99.0,69.2,64.2,18.93,CP2077,Off,Benchmark,High,2
14:19:49.878,51.7,47,89.8,99.0,66.4,60.8,17.32,CP2077,Off,Benchmark,High,2
14:19:50.877,50.4,50,89.9,99.0,63.1,52.4,19.46,CP2077,Off,Benchmark,High,2
14:19:51.880,48.6,48,89.4,99.0,63.7,57.2,19.05,CP2077,Off,Benchmark,High,2
14:19:52.880,46.7,51,89.8,98.0,61.3,54.9,21.93,CP2077,Off,Benchmark,High,2
14:19:53.878,50.2,44,89.3,99.0,63.1,59.8,18.7,CP2077,Off,Benchmark,High,2
14:19:54.881,44.2,49,89.4,99.0,61.3,56.8,19.68,CP2077,Off,Benchmark,High,2
14:19:55.881,42.6,48,89.5,99.0,58.5,53.3,20.13,CP2077,Off,Benchmark,High,2
14:19:56.878,38.9,43,88.1,99.0,62.3,54.9,20.03,CP2077,Off,Benchmark,High,2
14:4:0.305,86.7,51,64.6,98.0,117.9,104.9,12.02,CP2077,Off,Benchmark,Low,1
14:4:1.300,70.8,52,64.8,98.0,117.8,96.5,12.45,CP2077,Off,Benchmark,Low,1
14:4:2.303,67.6,52,65.0,97.0,115.6,91.1,13.04,CP2077,Off,Benchmark,Low,1
14:4:3.305,60.7,51,65.7,97.0,116.9,101.8,11.86,CP2077,Off,Benchmark,Low,1
14:4:4.300,64.8,50,66.3,98.0,119.6,93.2,11.42,CP2077,Off,Benchmark,Low,1
14:4:5.302,56.0,49,66.7,98.0,116.8,110.8,10.84,CP2077,Off,Benchmark,Low,1
14:4:6.298,60.4,51,67.1,97.0,113.3,83.8,13.85,CP2077,Off,Benchmark,Low,1
14:4:7.300,54.2,53,67.5,98.0,114.1,108.2,11.28,CP2077,Off,Benchmark,Low,1
14:4:8.302,56.8,50,67.7,98.0,112.9,106.0,11.63,CP2077,Off,Benchmark,Low,1
14:4:9.304,61.7,52,67.3,98.0,108.6,100.7,11.11,CP2077,Off,Benchmark,Low,1
14:4:10.301,57.1,50,68.4,98.0,111.8,108.2,11.28,CP2077,Off,Benchmark,Low,1
14:4:11.302,56.2,49,68.7,98.0,116.4,111.2,11.22,CP2077,Off,Benchmark,Low,1
14:4:12.300,57.1,49,68.3,98.0,120.6,109.3,10.83,CP2077,Off,Benchmark,Low,1
14:4:13.301,55.1,50,68.8,98.0,111.7,98.8,11.69,CP2077,Off,Benchmark,Low,1
14:4:14.303,51.9,47,69.3,99.0,109.4,101.9,11.14,CP2077,Off,Benchmark,Low,1
14:4:15.305,50.2,49,69.9,98.0,112.6,109.2,10.65,CP2077,Off,Benchmark,Low,1
14:4:16.301,49.5,48,69.9,99.0,114.3,111.8,11.57,CP2077,Off,Benchmark,Low,1
14:4:17.301,51.1,51,70.1,98.0,115.1,108.5,10.61,CP2077,Off,Benchmark,Low,1
14:4:18.305,50.5,50,70.0,98.0,116.6,108.7,11.64,CP2077,Off,Benchmark,Low,1
14:4:19.300,51.6,52,70.9,98.0,118.0,115.6,10.5,CP2077,Off,Benchmark,Low,1
14:4:20.302,50.6,48,70.5,98.0,116.6,113.2,11.24,CP2077,Off,Benchmark,Low,1
14:4:21.302,50.4,48,71.0,98.0,118.9,114.0,10.63,CP2077,Off,Benchmark,Low,1
14:4:22.301,56.7,50,71.0,98.0,119.7,97.4,11.44,CP2077,Off,Benchmark,Low,1
14:4:23.302,54.4,48,71.5,98.0,120.8,97.6,11.28,CP2077,Off,Benchmark,Low,1
14:4:24.300,51.8,49,71.7,97.0,125.9,98.2,12.08,CP2077,Off,Benchmark,Low,1
14:4:25.318,49.4,52,71.8,99.0,131.6,115.8,9.67,CP2077,Off,Benchmark,Low,1
14:4:26.317,52.6,50,71.7,98.0,145.8,134.1,9.16,CP2077,Off,Benchmark,Low,1
14:4:27.317,51.8,48,72.6,98.0,138.6,109.4,10.02,CP2077,Off,Benchmark,Low,1
14:4:28.317,50.3,50,73.0,98.0,139.8,134.2,9.41,CP2077,Off,Benchmark,Low,1
14:4:29.317,54.2,49,73.1,98.0,140.3,111.1,9.71,CP2077,Off,Benchmark,Low,1
14:4:30.315,53.0,48,73.4,98.0,133.2,123.8,9.46,CP2077,Off,Benchmark,Low,1
14:4:31.318,49.4,50,73.6,98.0,134.2,114.5,10.46,CP2077,Off,Benchmark,Low,1
14:4:32.316,50.5,51,74.4,98.0,130.3,121.0,10.11,CP2077,Off,Benchmark,Low,1
14:4:33.317,53.4,55,74.2,98.0,127.1,115.9,10.91,CP2077,Off,Benchmark,Low,1
14:4:34.317,55.1,51,74.3,98.0,124.5,109.7,10.55,CP2077,Off,Benchmark,Low,1
14:4:35.320,51.5,51,74.4,98.0,127.5,119.0,9.38,CP2077,Off,Benchmark,Low,1
14:4:36.316,51.2,50,74.8,98.0,133.3,122.4,9.94,CP2077,Off,Benchmark,Low,1
14:4:37.314,51.5,49,74.9,98.0,138.5,132.3,8.98,CP2077,Off,Benchmark,Low,1
14:4:38.320,50.6,48,75.7,98.0,131.9,127.0,9.89,CP2077,Off,Benchmark,Low,1
14:4:39.317,52.1,51,75.8,98.0,130.7,124.3,9.27,CP2077,Off,Benchmark,Low,1
14:4:40.318,63.8,55,75.6,98.0,125.0,112.7,10.89,CP2077,Off,Benchmark,Low,1
14:4:41.315,53.2,51,76.2,98.0,122.5,99.2,10.7,CP2077,Off,Benchmark,Low,1
14:4:42.315,51.4,50,76.2,98.0,124.2,110.2,10.62,CP2077,Off,Benchmark,Low,1
14:4:43.318,53.4,52,75.8,98.0,126.7,119.2,10.2,CP2077,Off,Benchmark,Low,1
14:4:44.321,59.5,54,76.6,99.0,132.6,121.5,10.41,CP2077,Off,Benchmark,Low,1
14:4:45.317,66.1,50,76.7,99.0,123.4,107.4,10.58,CP2077,Off,Benchmark,Low,1
14:4:46.318,60.2,55,77.5,98.0,116.3,99.4,11.71,CP2077,Off,Benchmark,Low,1
14:4:47.318,61.4,52,77.0,99.0,117.9,103.4,10.82,CP2077,Off,Benchmark,Low,1
14:4:48.317,64.2,51,77.6,98.0,123.2,99.7,11.85,CP2077,Off,Benchmark,Low,1
14:4:49.318,65.9,54,77.8,97.0,124.1,97.1,11.64,CP2077,Off,Benchmark,Low,1
14:4:50.320,73.7,50,77.9,98.0,122.0,104.7,12.2,CP2077,Off,Benchmark,Low,1
14:4:51.322,88.5,51,77.8,92.0,117.5,101.9,9.86,CP2077,Off,Benchmark,Low,1
14:4:52.319,77.3,51,78.3,99.0,118.6,100.6,11.3,CP2077,Off,Benchmark,Low,1
14:4:53.323,75.3,51,78.6,98.0,113.2,92.8,11.95,CP2077,Off,Benchmark,Low,1
14:4:54.316,69.1,50,78.9,99.0,111.7,91.7,12.67,CP2077,Off,Benchmark,Low,1
14:4:55.320,65.5,49,78.1,98.0,110.1,79.5,14.32,CP2077,Off,Benchmark,Low,1
14:4:56.320,65.5,49,78.8,98.0,110.1,79.5,14.32,CP2077,Off,Benchmark,Low,1
14:4:57.319,65.0,51,79.3,99.0,112.6,98.3,11.39,CP2077,Off,Benchmark,Low,1
14:4:58.318,63.7,50,79.3,99.0,110.8,99.6,11.66,CP2077,Off,Benchmark,Low,1
14:4:59.315,67.5,50,79.4,98.0,123.8,109.6,11.96,CP2077,Off,Benchmark,Low,1
14:6:46.096,54.1,51,78.2,98.0,115.5,110.3,11.06,CP2077,Off,Benchmark,Low,2
14:6:47.099,54.8,52,78.8,98.0,114.4,105.0,11.61,CP2077,Off,Benchmark,Low,2
14:6:48.097,54.5,50,78.4,99.0,115.0,106.9,10.92,CP2077,Off,Benchmark,Low,2
14:6:49.100,55.2,49,79.2,98.0,115.6,104.3,11.19,CP2077,Off,Benchmark,Low,2
14:6:50.098,57.4,49,78.8,98.0,117.7,104.3,10.92,CP2077,Off,Benchmark,Low,2
14:6:51.103,53.2,50,79.0,98.0,115.8,112.3,10.91,CP2077,Off,Benchmark,Low,2
14:6:52.097,52.9,50,79.8,98.0,111.3,108.3,11.2,CP2077,Off,Benchmark,Low,2
14:6:53.098,50.2,52,79.3,99.0,110.7,107.7,10.79,CP2077,Off,Benchmark,Low,2
14:6:54.100,61.2,52,80.0,97.0,110.3,100.6,11.62,CP2077,Off,Benchmark,Low,2
14:6:55.103,58.0,49,79.8,98.0,107.5,104.2,11.41,CP2077,Off,Benchmark,Low,2
14:6:56.099,53.1,50,79.9,99.0,108.7,105.0,11.27,CP2077,Off,Benchmark,Low,2
14:6:57.098,53.8,49,80.9,98.0,112.8,109.9,10.42,CP2077,Off,Benchmark,Low,2
14:6:58.102,53.0,50,80.8,98.0,116.6,102.3,11.21,CP2077,Off,Benchmark,Low,2
14:6:59.097,52.7,51,80.2,98.0,110.9,100.6,10.8,CP2077,Off,Benchmark,Low,2
14:7:0.100,49.7,47,80.9,98.0,106.0,100.4,11.89,CP2077,Off,Benchmark,Low,2
14:7:1.096,50.3,47,81.4,99.0,109.9,106.1,11.04,CP2077,Off,Benchmark,Low,2
14:7:2.100,50.1,50,81.0,98.0,113.2,107.5,11.25,CP2077,Off,Benchmark,Low,2
14:7:3.101,49.9,51,81.5,99.0,114.0,111.8,11.5,CP2077,Off,Benchmark,Low,2
14:7:4.097,50.7,52,82.2,98.0,114.6,110.0,10.65,CP2077,Off,Benchmark,Low,2
14:7:5.099,49.4,51,81.7,98.0,116.9,111.7,10.81,CP2077,Off,Benchmark,Low,2
14:7:6.100,50.4,50,81.7,98.0,115.1,112.6,10.84,CP2077,Off,Benchmark,Low,2
14:7:7.104,49.0,51,82.0,99.0,116.8,113.8,10.66,CP2077,Off,Benchmark,Low,2
14:7:8.098,50.1,49,82.5,98.0,119.6,116.4,10.41,CP2077,Off,Benchmark,Low,2
14:7:9.100,49.9,50,82.4,98.0,118.7,114.3,10.6,CP2077,Off,Benchmark,Low,2
14:7:10.096,49.0,51,82.3,99.0,125.0,111.3,10.5,CP2077,Off,Benchmark,Low,2
14:7:11.098,49.4,49,83.1,98.0,128.3,114.6,9.77,CP2077,Off,Benchmark,Low,2
14:7:12.101,50.7,51,82.8,98.0,140.3,128.4,9.39,CP2077,Off,Benchmark,Low,2
14:7:13.099,54.9,52,82.9,98.0,138.3,116.7,9.69,CP2077,Off,Benchmark,Low,2
14:7:14.097,54.5,52,83.1,98.0,136.9,130.9,10.13,CP2077,Off,Benchmark,Low,2
14:7:15.102,52.3,55,83.1,98.0,139.5,131.0,9.06,CP2077,Off,Benchmark,Low,2
14:7:16.096,49.5,47,84.3,97.0,129.2,115.2,10.14,CP2077,Off,Benchmark,Low,2
14:7:17.098,47.9,50,83.9,98.0,129.7,113.7,10.57,CP2077,Off,Benchmark,Low,2
14:7:18.097,51.6,49,83.9,98.0,128.6,116.9,10.62,CP2077,Off,Benchmark,Low,2
